,Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF ,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,IDHL-Setor,quintilLongevidade,AlfabIDHM,quintilAlfabetizacao
98,350925405000019,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3509254,CAJATI,350925405,CAJATI,35092540500,CAJATI,3509254000,CAJATI (todos os setores),1,0,491.0,1548.0,3.15,1.64,1346.55,1333803.47,1469.23,1274943.4,712.06,935038.78,1183.08,996383.28,0.65,1.0,0.9699346891646257,5.0
99,350925405000020,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3509254,CAJATI,350925405,CAJATI,35092540500,CAJATI,3509254000,CAJATI (todos os setores),3,0,128.0,434.0,3.39,2.02,607.63,144850.52,694.44,104906.37,321.13,153876.86,640.49,102075.58,0.8166666666666667,4.0,0.9486592144646021,3.0
100,350925405000021,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3509254,CAJATI,350925405,CAJATI,35092540500,CAJATI,3509254000,CAJATI (todos os setores),3,0,64.0,239.0,3.73,3.12,621.52,125177.3,697.84,86609.49,311.73,129556.95,607.56,72184.66,0.8,3.0,0.8673318551367332,1.0
101,350925405000022,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3509254,CAJATI,350925405,CAJATI,35092540500,CAJATI,3509254000,CAJATI (todos os setores),3,0,75.0,276.0,3.68,3.14,537.51,94824.63,629.89,52265.84,265.13,100395.84,569.54,41750.66,0.65,1.0,0.9550949913644214,4.0
102,350925405000023,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3509254,CAJATI,350925405,CAJATI,35092540500,CAJATI,3509254000,CAJATI (todos os setores),3,0,132.0,448.0,3.39,2.42,589.44,145638.26,648.38,121785.05,350.01,146200.53,596.0,102131.79,0.8,3.0,0.9330463892874222,3.0
103,350925405000024,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3509254,CAJATI,350925405,CAJATI,35092540500,CAJATI,3509254000,CAJATI (todos os setores),8,0,166.0,615.0,3.7,3.41,671.93,287732.13,715.01,275299.57,313.69,196774.87,581.39,209105.67,0.75,2.0,0.8941783942492659,1.0
104,350925405000025,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3509254,CAJATI,350925405,CAJATI,35092540500,CAJATI,3509254000,CAJATI (todos os setores),8,0,222.0,750.0,3.38,2.82,653.79,166549.75,691.15,150167.7,351.29,166975.29,610.6,131796.92,0.8333333333333334,4.0,0.8987488507814686,2.0
105,350925405000026,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3509254,CAJATI,350925405,CAJATI,35092540500,CAJATI,3509254000,CAJATI (todos os setores),8,0,240.0,803.0,3.35,4.11,479.4,324095.03,605.56,333034.33,331.36,229090.05,585.98,255996.8,0.8333333333333334,4.0,0.8701561302232443,1.0
106,350925405000027,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3509254,CAJATI,350925405,CAJATI,35092540500,CAJATI,3509254000,CAJATI (todos os setores),5,0,105.0,372.0,3.54,2.9,894.7,2283244.87,1021.12,2478909.73,409.86,937115.2,809.55,1531076.2,0.8,3.0,0.9455490077288832,3.0
107,350925405000028,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3509254,CAJATI,350925405,CAJATI,35092540500,CAJATI,3509254000,CAJATI (todos os setores),5,0,79.0,266.0,3.37,2.39,463.92,382162.61,779.79,396354.3,351.63,279000.27,788.51,281181.31,0.9666666666666667,5.0,0.9179487179487179,2.0
108,350925405000029,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3509254,CAJATI,350925405,CAJATI,35092540500,CAJATI,3509254000,CAJATI (todos os setores),8,0,189.0,673.0,3.56,3.82,426.06,185548.06,482.19,182911.89,265.7,152461.77,461.56,174520.39,0.8166666666666667,4.0,0.8749701304258428,1.0
109,350925405000030,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3509254,CAJATI,350925405,CAJATI,35092540500,CAJATI,3509254000,CAJATI (todos os setores),8,0,201.0,636.0,3.16,2.94,557.82,280466.41,687.87,256249.83,300.75,196461.54,607.33,210593.18,0.8833333333333333,5.0,0.9008617312965139,2.0
110,350925405000031,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3509254,CAJATI,350925405,CAJATI,35092540500,CAJATI,3509254000,CAJATI (todos os setores),8,0,31.0,103.0,3.32,4.49,471.94,92729.46,585.2,46867.67,314.53,157947.39,534.7,150639.19,0.7333333333333333,1.0,0.9353846153846154,3.0
111,350925405000033,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3509254,CAJATI,350925405,CAJATI,35092540500,CAJATI,3509254000,CAJATI (todos os setores),8,0,115.0,373.0,3.24,2.71,504.67,152266.12,610.92,119065.16,300.26,130692.99,569.96,94144.25,0.8,3.0,0.9408866995073891,3.0
112,350925405000034,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3509254,CAJATI,350925405,CAJATI,35092540500,CAJATI,3509254000,CAJATI (todos os setores),8,0,81.0,296.0,3.65,3.55,589.89,68621.8,620.53,52967.94,292.49,104450.38,518.51,67692.5,0.7833333333333333,2.0,0.9306397306397306,3.0
113,350925405000035,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3509254,CAJATI,350925405,CAJATI,35092540500,CAJATI,3509254000,CAJATI (todos os setores),8,0,152.0,504.0,3.32,3.12,772.84,607089.38,876.65,597559.36,387.68,385373.64,756.98,473344.03,0.7666666666666667,2.0,0.9031541218637993,2.0
114,350925405000036,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3509254,CAJATI,350925405,CAJATI,35092540500,CAJATI,3509254000,CAJATI (todos os setores),8,0,126.0,412.0,3.27,3.75,639.49,205437.1,682.85,189625.93,346.14,181782.67,619.7,155784.51,0.8666666666666667,5.0,0.9190967108492881,2.0
115,350925405000037,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3509254,CAJATI,350925405,CAJATI,35092540500,CAJATI,3509254000,CAJATI (todos os setores),8,0,67.0,216.0,3.22,2.57,743.76,506798.37,803.74,499339.87,377.88,314166.03,630.96,365357.07,0.8333333333333334,4.0,0.9084556254367575,2.0
116,350925405000038,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3509254,CAJATI,350925405,CAJATI,35092540500,CAJATI,3509254000,CAJATI (todos os setores),8,0,256.0,830.0,3.24,2.96,707.57,415424.42,808.65,392930.63,386.92,351413.41,696.06,417174.51,0.8666666666666667,5.0,0.9112499392289367,2.0
117,350925405000039,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3509254,CAJATI,350925405,CAJATI,35092540500,CAJATI,3509254000,CAJATI (todos os setores),8,0,228.0,786.0,3.45,2.42,387.69,228011.37,577.73,230000.47,354.18,198087.32,613.26,184067.21,0.8166666666666667,4.0,0.9437470377141309,3.0
118,350990805000001,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3509908,CANANÉIA,350990805,CANANÉIA,35099080500,CANANÉIA,3509908000,CANANÉIA (todos os setores),1,0,168.0,431.0,2.57,2.1,2056.36,9634564.94,2119.44,9797412.11,1195.31,4834043.08,1621.36,5869702.03,0.9666666666666667,5.0,0.9698146850920205,5.0
119,350990805000002,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3509908,CANANÉIA,350990805,CANANÉIA,35099080500,CANANÉIA,3509908000,CANANÉIA (todos os setores),1,0,323.0,980.0,3.03,2.37,772.35,790144.25,1048.18,783180.02,665.77,708422.72,981.99,734420.68,0.8333333333333334,4.0,0.9746577995867769,5.0
